"subject","blkNum","trlNum","coherentDots","numberofDots","percentCoherence","winningDirection","response","correct","eventCount","averageFrameRate","RT"
71329,25,25,16,40,40,"right","right",1,10,15.221,657
71329,25,26,4,40,10,"left","left",1,12,15.484,775
71329,25,27,2,40,5,"right","left",0,12,15.094,795
71329,25,28,4,40,10,"right","left",0,11,15.515,709
71329,25,29,2,40,5,"right","right",1,7,14.493,483
71329,25,30,2,40,5,"right","left",0,10,14.409,694
71329,25,31,0,40,0,"right","right",1,10,15.432,648
71329,25,32,0,40,0,"left","right",0,7,16.588,422
71329,25,33,2,40,5,"left","left",1,7,16.055,436
71329,25,34,2,40,5,"right","left",0,8,15.355,521
71329,25,35,2,40,5,"right","left",0,9,14.516,620
71329,25,36,2,40,5,"right","right",1,15,14.62,1026
71329,25,37,4,40,10,"right","right",1,14,14.894,940
71329,25,38,16,40,40,"left","left",1,9,15.652,575
71329,25,39,4,40,10,"right","right",1,13,14.723,883
71329,25,40,0,40,0,"left","left",1,26,14.748,1763
71329,25,41,2,40,5,"left","left",1,30,14.691,2042
71329,25,42,2,40,5,"left","left",1,22,15.141,1453
71329,25,43,2,40,5,"right","left",0,25,14.784,1691
71329,25,44,2,40,5,"right","right",1,22,14.745,1492
71329,25,45,4,40,10,"left","right",0,14,14.448,969
71329,26,1,0,40,0,"right","right",1,14,14.508,965
71329,26,2,16,40,40,"right","right",1,10,14.903,671
71329,26,3,16,40,40,"right","right",1,8,14.925,536
71329,26,4,4,40,10,"right","right",1,13,14.59,891
71329,26,5,2,40,5,"left","left",1,11,15.131,727
71329,26,6,4,40,10,"left","left",1,15,14.749,1017
71329,26,7,2,40,5,"left","left",1,15,15.075,995
71329,26,8,0,40,0,"left","left",1,15,15.213,986
71329,26,9,16,40,40,"right","right",1,9,14.54,619
71329,26,10,4,40,10,"left","left",1,9,15.734,572
71329,26,11,2,40,5,"right","right",1,12,15.019,799
71329,26,12,0,40,0,"right","right",1,11,15.559,707
71329,26,13,0,40,0,"right","right",1,10,14.641,683
71329,26,14,2,40,5,"right","right",1,9,14.901,604
71329,26,15,16,40,40,"left","left",1,12,15.424,778
71329,26,16,0,40,0,"left","left",1,13,14.943,870
71329,26,17,0,40,0,"right","right",1,27,14.876,1815
71329,26,18,2,40,5,"right","left",0,13,14.301,909
71329,26,19,16,40,40,"right","right",1,12,14.616,821
71329,26,20,2,40,5,"left","left",1,9,15.571,578
71329,26,21,0,40,0,"right","right",1,9,14.682,613
71329,26,22,0,40,0,"left","left",1,9,14.682,613
71329,26,23,4,40,10,"left","right",0,47,14.43,3257
71329,26,24,16,40,40,"right","right",1,9,15.126,595
71329,26,25,0,40,0,"left","left",1,9,14.95,602
71329,26,26,0,40,0,"right","right",1,11,15.172,725
71329,26,27,4,40,10,"right","left",0,17,14.592,1165
71329,26,28,16,40,40,"left","left",1,9,14.682,613
71329,26,29,16,40,40,"right","right",1,15,14.395,1042
71329,26,30,4,40,10,"right","right",1,11,14.845,741
71329,26,31,0,40,0,"left","left",1,11,15.737,699
71329,26,32,2,40,5,"left","right",0,11,15.428,713
71329,26,33,2,40,5,"left","right",0,7,14.583,480
71329,26,34,0,40,0,"right","right",1,9,15.571,578
71329,26,35,2,40,5,"left","left",1,12,15.152,792
71329,26,36,0,40,0,"right","left",0,14,15.086,928
71329,26,37,0,40,0,"right","right",1,10,15.291,654
71329,26,38,2,40,5,"right","right",1,10,15.528,644
71329,26,39,0,40,0,"right","right",1,8,14.337,558
71329,26,40,16,40,40,"right","right",1,9,16.014,562
71329,26,41,2,40,5,"left","right",0,9,15.986,563
71329,26,42,4,40,10,"left","left",1,11,14.686,749
71329,26,43,4,40,10,"left","left",1,10,14.837,674
71329,26,44,0,40,0,"left","left",1,10,15.48,646
71329,26,45,2,40,5,"right","left",0,12,15.19,790
71329,26,46,4,40,10,"right","right",1,8,14.953,535
71329,26,47,2,40,5,"right","right",1,11,15.068,730
71329,27,1,2,40,5,"right","left",0,17,14.925,1139
71329,27,2,0,40,0,"right","right",1,12,14.388,834
71329,27,3,16,40,40,"right","right",1,9,15.901,566
71329,27,4,16,40,40,"right","right",1,7,14.768,474
71329,27,5,4,40,10,"right","right",1,10,15.408,649
71329,27,6,4,40,10,"right","right",1,8,14.679,545
71329,27,7,0,40,0,"right","left",0,12,15.248,787
71329,27,8,16,40,40,"left","left",1,9,14.827,607
71329,27,9,0,40,0,"left","left",1,11,14.745,746
71329,27,10,16,40,40,"right","right",1,10,15.337,652
71329,27,11,4,40,10,"left","left",1,13,15.029,865
71329,27,12,16,40,40,"right","right",1,8,14.76,542
71329,27,13,4,40,10,"right","right",1,12,15.444,777
71329,27,14,0,40,0,"left","right",0,10,15.175,659
71329,27,15,0,40,0,"left","right",0,31,14.776,2098
71329,27,16,4,40,10,"right","right",1,11,14.966,735
71329,27,17,16,40,40,"left","left",1,11,14.512,758
71329,27,18,4,40,10,"right","right",1,14,14.799,946
71329,27,19,4,40,10,"left","left",1,13,15.029,865
71329,27,20,2,40,5,"right","right",1,12,14.724,815
71329,27,21,0,40,0,"left","left",1,16,14.44,1108
71329,27,22,2,40,5,"right","left",0,15,15.075,995
71329,27,23,16,40,40,"left","left",1,10,15.848,631
71329,27,24,2,40,5,"right","right",1,13,15.134,859
71329,27,25,2,40,5,"right","right",1,10,14.925,670
71329,27,26,2,40,5,"left","right",0,12,14.458,830
71329,27,27,0,40,0,"right","left",0,14,15.201,921
71329,27,28,4,40,10,"left","left",1,22,14.657,1501
71329,27,29,4,40,10,"left","left",1,17,14.37,1183
71329,27,30,16,40,40,"left","left",1,10,15.152,660
71329,27,31,4,40,10,"right","right",1,12,15.287,785
71329,27,32,4,40,10,"left","left",1,12,14.563,824
71329,27,33,4,40,10,"right","left",0,10,15.723,636
71329,27,34,2,40,5,"right","left",0,8,14.733,543
71329,27,35,2,40,5,"left","left",1,14,14.629,957
71329,27,36,16,40,40,"right","right",1,10,14.409,694
71329,27,37,2,40,5,"left","left",1,12,14.388,834
71329,27,38,0,40,0,"left","left",1,11,14.342,767
71329,27,39,16,40,40,"left","left",1,10,14.535,688
71329,27,40,16,40,40,"left","left",1,9,15.789,570
71329,27,41,16,40,40,"left","left",1,8,15.873,504
71329,27,42,4,40,10,"left","left",1,7,14.344,488
71329,27,43,0,40,0,"right","right",1,13,14.994,867
71329,27,44,4,40,10,"right","right",1,11,14.36,766
71329,27,45,0,40,0,"left","right",0,11,15.67,702
71329,27,46,2,40,5,"right","right",1,9,15.411,584
71329,28,1,16,40,40,"left","left",1,17,14.668,1159
71329,28,2,0,40,0,"right","right",1,17,14.86,1144
71329,28,3,16,40,40,"left","left",1,10,14.948,669
71329,28,4,16,40,40,"left","left",1,9,15.358,586
71329,28,5,0,40,0,"left","right",0,39,14.45,2699
71329,28,6,16,40,40,"left","left",1,10,15.873,630
71329,28,7,16,40,40,"right","right",1,9,14.827,607
71329,28,8,0,40,0,"right","right",1,11,15.152,726
71329,28,9,2,40,5,"left","left",1,10,14.472,691
71329,28,10,16,40,40,"left","left",1,9,15.101,596
71329,28,11,16,40,40,"left","left",1,8,16.293,491
71329,28,12,16,40,40,"left","left",1,7,14.706,476
71329,28,13,2,40,5,"left","right",0,12,15.113,794
71329,28,14,4,40,10,"left","right",0,11,14.36,766
71329,28,15,0,40,0,"right","right",1,13,14.656,887
71329,28,16,16,40,40,"left","left",1,10,14.663,682
71329,28,17,2,40,5,"right","right",1,14,15.07,929
71329,28,18,16,40,40,"right","right",1,11,14.589,754
71329,28,19,2,40,5,"left","right",0,23,14.511,1585
71329,28,20,2,40,5,"right","left",0,14,15.402,909
71329,28,21,16,40,40,"left","right",0,7,15.086,464
71329,28,22,4,40,10,"right","right",1,12,15.605,769
71329,28,23,4,40,10,"left","right",0,32,14.376,2226
71329,28,24,0,40,0,"right","left",0,15,14.866,1009
71329,28,25,16,40,40,"right","right",1,9,15.411,584
71329,28,26,2,40,5,"right","right",1,9,14.925,603
71329,28,27,16,40,40,"left","left",1,10,15.798,633
71329,28,28,4,40,10,"left","left",1,15,14.677,1022
71329,28,29,2,40,5,"left","left",1,12,14.76,813
71329,28,30,0,40,0,"right","left",0,13,14.365,905
71329,28,31,0,40,0,"right","left",0,16,14.856,1077
71329,28,32,16,40,40,"left","left",1,47,14.395,3265
71329,28,33,2,40,5,"left","left",1,33,14.499,2276
71329,28,34,4,40,10,"left","left",1,12,15.404,779
71329,28,35,0,40,0,"right","left",0,9,15.789,570
71329,28,36,4,40,10,"left","left",1,13,15.187,856
71329,28,37,2,40,5,"right","left",0,15,14.985,1001
71329,28,38,0,40,0,"left","left",1,18,14.963,1203
71329,28,39,16,40,40,"left","left",1,13,14.84,876
71329,29,1,16,40,40,"right","right",1,17,14.505,1172
71329,29,2,2,40,5,"left","left",1,12,15.645,767
71329,29,3,0,40,0,"right","left",0,11,14.825,742
71329,29,4,0,40,0,"left","right",0,12,15.228,788
71329,29,5,4,40,10,"right","right",1,10,15.385,650
71329,29,6,2,40,5,"right","right",1,10,15.773,634
71329,29,7,0,40,0,"left","right",0,8,15.094,530
71329,29,8,16,40,40,"left","left",1,11,15.214,723
71329,29,9,0,40,0,"left","right",0,15,14.735,1018
71329,29,10,4,40,10,"left","right",0,11,14.825,742
71329,29,11,0,40,0,"left","right",0,11,15.214,723
71329,29,12,0,40,0,"right","left",0,8,14.467,553
71329,29,13,2,40,5,"left","left",1,10,15.038,665
71329,29,14,0,40,0,"right","left",0,10,15.015,666
71329,29,15,2,40,5,"left","right",0,10,14.97,668
71329,29,16,2,40,5,"left","left",1,8,15.355,521
71329,29,17,16,40,40,"left","left",1,9,15.28,589
71329,29,18,0,40,0,"left","left",1,8,15.009,533
71329,29,19,2,40,5,"left","left",1,8,15.474,517
71329,29,20,2,40,5,"left","left",1,11,14.706,748
71329,29,21,16,40,40,"right","right",1,9,14.803,608
71329,29,22,2,40,5,"right","left",0,13,14.891,873
71329,29,23,0,40,0,"left","right",0,15,14.549,1031
71329,29,24,16,40,40,"right","right",1,9,15.707,573
71329,29,25,16,40,40,"right","right",1,9,14.54,619
71329,29,26,4,40,10,"left","right",0,10,14.43,693
71329,29,27,4,40,10,"right","right",1,9,15.679,574
71329,29,28,16,40,40,"right","right",1,9,14.354,627
71329,29,29,2,40,5,"left","left",1,12,14.406,833
71329,29,30,2,40,5,"left","left",1,9,15.571,578
71329,29,31,2,40,5,"left","left",1,13,14.525,895
71329,29,32,2,40,5,"left","right",0,12,14.778,812
71329,29,33,0,40,0,"left","left",1,11,15.805,696
71329,29,34,0,40,0,"left","left",1,11,14.686,749
71329,29,35,2,40,5,"right","right",1,11,15.603,705
71329,29,36,0,40,0,"right","left",0,8,15.625,512
71329,29,37,16,40,40,"left","left",1,10,15.699,637
71329,29,38,2,40,5,"right","left",0,19,14.482,1312
71329,29,39,4,40,10,"left","left",1,9,15.571,578
71329,29,40,0,40,0,"left","left",1,13,15.421,843
71329,29,41,2,40,5,"left","left",1,7,14.862,471
71329,29,42,16,40,40,"left","left",1,6,16.043,374
71329,29,43,0,40,0,"right","left",0,5,15.337,326
71329,29,44,0,40,0,"left","left",1,7,15.119,463
71329,29,45,0,40,0,"right","left",0,6,15.424,389
71329,29,46,2,40,5,"right","right",1,8,15.474,517
71329,29,47,4,40,10,"left","left",1,9,15.762,571
71329,29,48,0,40,0,"right","left",0,8,15.504,516
71329,30,1,16,40,40,"right","right",1,20,14.859,1346
71329,30,2,4,40,10,"left","left",1,13,14.874,874
71329,30,3,16,40,40,"left","left",1,9,15.306,588
71329,30,4,4,40,10,"left","left",1,11,14.589,754
71329,30,5,0,40,0,"left","left",1,11,15.625,704
71329,30,6,4,40,10,"right","right",1,9,14.446,623
71329,30,7,0,40,0,"left","right",0,13,15.385,845
71329,30,8,0,40,0,"right","left",0,12,15.113,794
71329,30,9,2,40,5,"left","left",1,11,14.925,737
71329,30,10,2,40,5,"left","left",1,10,14.514,689
71329,30,11,2,40,5,"left","left",1,8,15.267,524
71329,30,12,16,40,40,"left","left",1,8,16.064,498
71329,30,13,2,40,5,"right","left",0,9,15.254,590
71329,30,14,16,40,40,"left","left",1,7,14.862,471
71329,30,15,0,40,0,"left","right",0,12,15.345,782
71329,30,16,4,40,10,"right","right",1,11,15.67,702
71329,30,17,0,40,0,"left","right",0,7,14.737,475
71329,30,18,4,40,10,"left","right",0,7,15.284,458
71329,30,19,0,40,0,"left","left",1,6,15.625,384
71329,30,20,0,40,0,"right","left",0,9,15.598,577
71329,30,21,0,40,0,"right","right",1,6,15.228,394
71329,30,22,2,40,5,"left","right",0,8,15.152,528
71329,30,23,16,40,40,"left","left",1,6,16.484,364
71329,30,24,4,40,10,"right","left",0,10,15.038,665
71329,30,25,4,40,10,"left","left",1,10,15.432,648
71329,30,26,0,40,0,"right","left",0,8,16.327,490
71329,30,27,16,40,40,"left","left",1,7,16.092,435
71329,30,28,2,40,5,"right","left",0,7,15.66,447
71329,30,29,0,40,0,"right","left",0,8,15.444,518
71329,30,30,16,40,40,"right","right",1,8,14.388,556
71329,30,31,4,40,10,"right","right",1,8,14.925,536
71329,30,32,0,40,0,"right","left",0,13,15.495,839
71329,30,33,0,40,0,"right","right",1,10,15.015,666
71329,30,34,0,40,0,"left","left",1,12,14.67,818
71329,30,35,4,40,10,"right","right",1,12,14.652,819
71329,30,36,0,40,0,"left","right",0,10,15.361,651
71329,30,37,4,40,10,"left","left",1,10,14.535,688
71329,30,38,4,40,10,"left","left",1,14,14.508,965
71329,30,39,0,40,0,"right","left",0,10,15.314,653
71329,30,40,4,40,10,"right","left",0,9,14.901,604
71329,30,41,4,40,10,"left","right",0,7,15.453,453
71329,30,42,2,40,5,"right","left",0,14,14.478,967
71329,30,43,4,40,10,"right","right",1,14,14.909,939
71329,30,44,16,40,40,"right","right",1,10,14.793,676
71329,30,45,4,40,10,"right","right",1,11,14.398,764
71329,30,46,4,40,10,"left","right",0,13,14.874,874
71329,30,47,16,40,40,"left","left",1,7,15.284,458
71329,30,48,16,40,40,"right","right",1,9,15.025,599
71737,2,1,16,40,40,"right","right",1,12,16.416,731
71737,2,2,0,40,0,"left","right",0,32,15.216,2103
71737,2,3,4,40,10,"left","left",1,17,15.469,1099
71737,2,4,0,40,0,"right","right",1,14,15.234,919
71737,2,5,0,40,0,"right","left",0,23,15.467,1487
71737,2,6,2,40,5,"right","right",1,15,15.707,955
71737,2,7,4,40,10,"left","left",1,18,15.345,1173
71737,2,8,16,40,40,"left","left",1,15,16.181,927
71737,2,9,16,40,40,"left","left",1,14,15.504,903
71737,2,10,4,40,10,"right","right",1,14,16.073,871
71737,2,11,0,40,0,"left","right",0,34,15.247,2230
71737,2,12,4,40,10,"left","left",1,27,15.393,1754
71737,2,13,2,40,5,"right","right",1,21,15.849,1325
71737,2,14,16,40,40,"right","right",1,18,15.228,1182
71737,2,15,2,40,5,"right","right",1,38,15.329,2479
71737,2,16,4,40,10,"left","left",1,25,15.723,1590
71737,2,17,16,40,40,"right","right",1,13,15.366,846
71737,2,18,16,40,40,"right","right",1,17,15.525,1095
71737,2,19,0,40,0,"left","left",1,26,15.339,1695
71737,2,20,4,40,10,"right","right",1,45,15.464,2910
71737,2,21,4,40,10,"left","left",1,18,15.228,1182
71737,2,22,4,40,10,"left","right",0,22,15.559,1414
71737,2,23,0,40,0,"right","right",1,21,15.239,1378
71737,2,24,2,40,5,"right","right",1,16,16.145,991
71737,2,25,2,40,5,"right","right",1,28,15.301,1830
71737,2,26,16,40,40,"left","left",1,11,15.32,718
71737,2,27,0,40,0,"left","left",1,43,15.205,2828
71737,2,28,2,40,5,"right","left",0,24,15.248,1574
71737,2,29,4,40,10,"right","right",1,14,16.298,859
71737,2,30,2,40,5,"left","left",1,18,15.306,1176
71737,2,31,2,40,5,"left","right",0,21,15.195,1382
71737,2,32,0,40,0,"right","left",0,48,15.375,3122
71737,3,1,16,40,40,"right","right",1,11,15.919,691
71737,3,2,16,40,40,"left","left",1,11,15.152,726
71737,3,3,4,40,10,"left","left",1,24,15.238,1575
71737,3,4,2,40,5,"right","right",1,12,15.326,783
71737,3,5,4,40,10,"right","right",1,13,15.971,814
71737,3,6,2,40,5,"left","left",1,21,15.195,1382
71737,3,7,0,40,0,"left","left",1,19,15.536,1223
71737,3,8,16,40,40,"left","left",1,12,15.873,756
71737,3,9,16,40,40,"left","left",1,11,16.393,671
71737,3,10,0,40,0,"right","right",1,16,16.016,999
71737,3,11,2,40,5,"right","right",1,14,16.092,870
71737,3,12,0,40,0,"left","right",0,24,15.707,1528
71737,3,13,4,40,10,"right","right",1,23,15.252,1508
71737,3,14,2,40,5,"left","left",1,18,15.531,1159
71737,3,15,2,40,5,"right","right",1,19,15.447,1230
71737,3,16,16,40,40,"left","left",1,11,16.012,687
71737,3,17,4,40,10,"left","left",1,14,16.073,871
71737,3,18,16,40,40,"right","right",1,11,15.873,693
71737,3,19,0,40,0,"right","left",0,55,15.185,3622
71737,3,20,2,40,5,"left","left",1,21,15.707,1337
71737,3,21,0,40,0,"left","right",0,24,15.8,1519
71737,3,22,4,40,10,"left","left",1,15,15.198,987
71737,3,23,0,40,0,"right","left",0,34,15.518,2191
71737,3,24,0,40,0,"left","right",0,27,15.254,1770
71737,3,25,2,40,5,"right","left",0,43,15.259,2818
71737,3,26,16,40,40,"left","left",1,12,16.086,746
71737,3,27,0,40,0,"left","right",0,39,15.246,2558
71737,3,28,0,40,0,"right","right",1,30,15.175,1977
71737,3,29,2,40,5,"left","left",1,14,16.073,871
71737,3,30,4,40,10,"left","left",1,19,15.953,1191
71737,3,31,0,40,0,"right","left",0,45,15.291,2943
71737,3,32,0,40,0,"right","right",1,36,15.457,2329
71737,4,1,0,40,0,"left","right",0,16,15.702,1019
71737,4,2,2,40,5,"right","right",1,25,15.216,1643
71737,4,3,0,40,0,"right","left",0,25,15.567,1606
71737,4,4,16,40,40,"right","right",1,13,15.169,857
71737,4,5,2,40,5,"right","right",1,23,15.808,1455
71737,4,6,2,40,5,"left","left",1,22,15.374,1431
71737,4,7,2,40,5,"right","right",1,17,15.206,1118
71737,4,8,4,40,10,"right","right",1,33,15.399,2143
71737,4,9,4,40,10,"right","right",1,40,15.349,2606
71737,4,10,0,40,0,"left","right",0,38,15.529,2447
71737,4,11,0,40,0,"right","left",0,44,15.488,2841
71737,4,12,0,40,0,"left","right",0,44,15.262,2883
71737,4,13,4,40,10,"left","left",1,17,15.165,1121
71737,4,14,0,40,0,"right","right",1,50,15.323,3263
71737,4,15,2,40,5,"right","right",1,38,15.378,2471
71737,4,16,2,40,5,"left","left",1,17,15.426,1102
71737,4,17,0,40,0,"left","right",0,27,15.716,1718
71737,4,18,2,40,5,"left","left",1,36,15.444,2331
71737,4,19,2,40,5,"right","left",0,23,15.303,1503
71737,4,20,2,40,5,"right","right",1,29,15.541,1866
71737,4,21,2,40,5,"right","right",1,30,15.432,1944
71737,4,22,16,40,40,"right","right",1,14,15.819,885
71737,4,23,16,40,40,"right","right",1,10,16.75,597
71737,4,24,4,40,10,"left","left",1,20,15.349,1303
71737,4,25,2,40,5,"right","right",1,30,15.448,1942
71737,4,26,4,40,10,"left","right",0,25,15.413,1622
71737,5,1,4,40,10,"right","right",1,22,15.581,1412
71737,5,2,2,40,5,"left","left",1,23,15.222,1511
71737,5,3,0,40,0,"left","right",0,26,15.672,1659
71737,5,4,16,40,40,"left","left",1,12,15.267,786
71737,5,5,0,40,0,"left","right",0,30,15.44,1943
71737,5,6,16,40,40,"right","right",1,12,15.424,778
71737,5,7,2,40,5,"right","right",1,19,15.755,1206
71737,5,8,16,40,40,"right","right",1,12,16.151,743
71737,5,9,4,40,10,"right","right",1,23,15.732,1462
71737,5,10,0,40,0,"right","left",0,25,15.567,1606
71737,5,11,16,40,40,"left","left",1,11,15.782,697
71737,5,12,2,40,5,"right","left",0,27,15.634,1727
71737,5,13,16,40,40,"right","right",1,10,15.748,635
71737,5,14,0,40,0,"left","right",0,22,15.559,1414
71737,5,15,2,40,5,"right","right",1,26,15.231,1707
71737,5,16,4,40,10,"right","right",1,18,15.972,1127
71737,5,17,2,40,5,"left","left",1,20,15.361,1302
71737,5,18,2,40,5,"left","left",1,18,15.332,1174
71737,5,19,4,40,10,"left","left",1,17,15.873,1071
71737,5,20,4,40,10,"left","left",1,12,15.365,781
71737,5,21,16,40,40,"right","right",1,12,16,750
71737,5,22,0,40,0,"right","right",1,27,15.152,1782
71737,5,23,4,40,10,"right","right",1,16,15.534,1030
71737,5,24,0,40,0,"right","left",0,28,15.436,1814
71737,5,25,0,40,0,"left","right",0,29,15.467,1875
71737,5,26,4,40,10,"right","right",1,16,15.326,1044
71737,5,27,0,40,0,"right","right",1,22,15.816,1391
71737,5,28,16,40,40,"left","left",1,14,15.945,878
71737,5,29,16,40,40,"right","right",1,11,15.493,710
71737,5,30,2,40,5,"right","right",1,18,15.887,1133
71737,5,31,16,40,40,"right","right",1,11,15.299,719
71737,5,32,2,40,5,"left","left",1,32,15.459,2070
71737,5,33,2,40,5,"right","right",1,38,15.335,2478
71737,5,34,2,40,5,"right","right",1,21,15.273,1375
71737,6,1,4,40,10,"left","left",1,20,15.588,1283
71737,6,2,0,40,0,"left","right",0,15,16.181,927
71737,6,3,16,40,40,"left","left",1,11,15.581,706
71737,6,4,0,40,0,"right","right",1,30,15.252,1967
71737,6,5,0,40,0,"left","left",1,41,15.259,2687
71737,6,6,4,40,10,"left","left",1,18,15.544,1158
71737,6,7,16,40,40,"left","left",1,10,15.649,639
71737,6,8,2,40,5,"right","right",1,16,15.64,1023
71737,6,9,0,40,0,"left","right",0,32,15.572,2055
71737,6,10,4,40,10,"right","right",1,20,15.798,1266
71737,6,11,4,40,10,"right","right",1,14,15.368,911
